Horse_ID,Horse_Name,Country,Age,URL,URL_Country,URL_bn,Foal_Date,success_flag
815,YOUNG THUNDER,IRE,5,https://www.racenet.com.au/profiles/horse/young-thunder,https://www.racenet.com.au/profiles/horse/young-thunder-ire,https://www.breednet.com.au/horse/young-thunder,1/4/2016,1
816,NATURAL WINNER,FR,,https://www.racenet.com.au/profiles/horse/natural-winner,https://www.racenet.com.au/profiles/horse/natural-winner-fr,https://www.breednet.com.au/horse/natural-winner,29/03/2016,1
817,PACKING NOBLESSE,AUS,,https://www.racenet.com.au/profiles/horse/packing-noblesse,https://www.racenet.com.au/profiles/horse/packing-noblesse-aus,https://www.breednet.com.au/horse/packing-noblesse,8/8/2016,1
819,LUCKY WORLD,AUS,,https://www.racenet.com.au/profiles/horse/lucky-world,https://www.racenet.com.au/profiles/horse/lucky-world-aus,https://www.breednet.com.au/horse/lucky-world,23/10/2015,1
820,CIRCUIT FIVE,AUS,,https://www.racenet.com.au/profiles/horse/circuit-five,https://www.racenet.com.au/profiles/horse/circuit-five-aus,https://www.breednet.com.au/horse/circuit-five,7/9/2016,1
821,WAR OF COURAGE,AUS,4,https://www.racenet.com.au/profiles/horse/war-of-courage,https://www.racenet.com.au/profiles/horse/war-of-courage-aus,https://www.breednet.com.au/horse/war-of-courage,3/9/2016,1
822,ARMOR STAR,NZ,5,https://www.racenet.com.au/profiles/horse/armor-star,https://www.racenet.com.au/profiles/horse/armor-star-nz,https://www.breednet.com.au/horse/armor-star,20/11/2015,1
824,THE DRIVE,AUS,5,https://www.racenet.com.au/profiles/horse/the-drive,https://www.racenet.com.au/profiles/horse/the-drive-aus,https://www.breednet.com.au/horse/the-drive,22/09/2015,1
825,LIGHTNING STAR,AUS,,https://www.racenet.com.au/profiles/horse/lightning-star,https://www.racenet.com.au/profiles/horse/lightning-star-aus,https://www.breednet.com.au/horse/lightning-star,2/10/2015,1
826,FLYING ON THE TURF,AUS,5,https://www.racenet.com.au/profiles/horse/flying-on-the-turf,https://www.racenet.com.au/profiles/horse/flying-on-the-turf-aus,https://www.breednet.com.au/horse/flying-on-the-turf,18/10/2015,1
828,BEAUTY RUSH,AUS,5,https://www.racenet.com.au/profiles/horse/beauty-rush,https://www.racenet.com.au/profiles/horse/beauty-rush-aus,https://www.breednet.com.au/horse/beauty-rush,17/10/2015,1
829,TAKE WHAT YOU NEED,AUS,5,https://www.racenet.com.au/profiles/horse/take-what-you-need,https://www.racenet.com.au/profiles/horse/take-what-you-need-aus,https://www.breednet.com.au/horse/take-what-you-need,3/11/2015,1
830,ELIGERE,AUS,5,https://www.racenet.com.au/profiles/horse/eligere,https://www.racenet.com.au/profiles/horse/eligere-aus,https://www.breednet.com.au/horse/eligere,21/09/2015,1
831,SUPER ALLIANCES,NZ,4,https://www.racenet.com.au/profiles/horse/super-alliances,https://www.racenet.com.au/profiles/horse/super-alliances-nz,https://www.breednet.com.au/horse/super-alliances,15/09/2016,1
832,GLENEALY PALS,NZ,5,https://www.racenet.com.au/profiles/horse/glenealy-pals,https://www.racenet.com.au/profiles/horse/glenealy-pals-nz,https://www.breednet.com.au/horse/glenealy-pals,22/09/2015,1
833,MIGHTY GIANT,NZ,5,https://www.racenet.com.au/profiles/horse/mighty-giant,https://www.racenet.com.au/profiles/horse/mighty-giant-nz,https://www.breednet.com.au/horse/mighty-giant,20/10/2015,1
835,CAMFORD MAGIC,NZ,,https://www.racenet.com.au/profiles/horse/camford-magic,https://www.racenet.com.au/profiles/horse/camford-magic-nz,https://www.breednet.com.au/horse/camford-magic,5/10/2015,1
836,FOREVER SHARP,NZ,,https://www.racenet.com.au/profiles/horse/forever-sharp,https://www.racenet.com.au/profiles/horse/forever-sharp-nz,https://www.breednet.com.au/horse/forever-sharp,28/10/2015,1
837,EL JEFE,NZ,5,https://www.racenet.com.au/profiles/horse/el-jefe,https://www.racenet.com.au/profiles/horse/el-jefe-nz,https://www.breednet.com.au/horse/el-jefe,9/11/2015,1
838,COLUMBUS COUNTY,NZ,5,https://www.racenet.com.au/profiles/horse/columbus-county,https://www.racenet.com.au/profiles/horse/columbus-county-nz,https://www.breednet.com.au/horse/columbus-county,9/10/2015,1
839,HELLO DADDY,NZ,5,https://www.racenet.com.au/profiles/horse/hello-daddy,https://www.racenet.com.au/profiles/horse/hello-daddy-nz,https://www.breednet.com.au/horse/hello-daddy,29/10/2015,1
840,FLYING SWORD,AUS,5,https://www.racenet.com.au/profiles/horse/flying-sword,https://www.racenet.com.au/profiles/horse/flying-sword-aus,https://www.breednet.com.au/horse/flying-sword,22/09/2015,1
841,BUTTERFIELD,BRZ,5,https://www.racenet.com.au/profiles/horse/butterfield,https://www.racenet.com.au/profiles/horse/butterfield-brz,https://www.breednet.com.au/horse/butterfield,Invalid Date,0
842,NATURAL STORM,NZ,4,https://www.racenet.com.au/profiles/horse/natural-storm,https://www.racenet.com.au/profiles/horse/natural-storm-nz,https://www.breednet.com.au/horse/natural-storm,29/08/2016,1
843,WOOD ON FIRE,NZ,5,https://www.racenet.com.au/profiles/horse/wood-on-fire,https://www.racenet.com.au/profiles/horse/wood-on-fire-nz,https://www.breednet.com.au/horse/wood-on-fire,29/10/2015,1
844,MILLENNIUM DAWN,NZ,,https://www.racenet.com.au/profiles/horse/millennium-dawn,https://www.racenet.com.au/profiles/horse/millennium-dawn-nz,https://www.breednet.com.au/horse/millennium-dawn,11/10/2015,1
845,HIGHLY PROACTIVE,NZ,5,https://www.racenet.com.au/profiles/horse/highly-proactive,https://www.racenet.com.au/profiles/horse/highly-proactive-nz,https://www.breednet.com.au/horse/highly-proactive,28/10/2015,1
847,TURF BRILLIANT,AUS,5,https://www.racenet.com.au/profiles/horse/turf-brilliant,https://www.racenet.com.au/profiles/horse/turf-brilliant-aus,https://www.breednet.com.au/horse/turf-brilliant,12/9/2015,1
848,VEGA RHYTHM,NZ,5,https://www.racenet.com.au/profiles/horse/vega-rhythm,https://www.racenet.com.au/profiles/horse/vega-rhythm-nz,https://www.breednet.com.au/horse/vega-rhythm,18/08/2015,1
849,GOOD VIEW CLARICO,AUS,4,https://www.racenet.com.au/profiles/horse/good-view-clarico,https://www.racenet.com.au/profiles/horse/good-view-clarico-aus,https://www.breednet.com.au/horse/good-view-clarico,16/09/2016,1
850,LITTLE THUNDER,AUS,5,https://www.racenet.com.au/profiles/horse/little-thunder,https://www.racenet.com.au/profiles/horse/little-thunder-aus,https://www.breednet.com.au/horse/little-thunder,27/10/2015,1
851,REFINEMENT,AUS,,https://www.racenet.com.au/profiles/horse/refinement,https://www.racenet.com.au/profiles/horse/refinement-aus,https://www.breednet.com.au/horse/refinement,27/10/2015,1
852,DR EQ,AUS,4,https://www.racenet.com.au/profiles/horse/dr-eq,https://www.racenet.com.au/profiles/horse/dr-eq-aus,https://www.breednet.com.au/horse/dr-eq,23/10/2016,1
853,BLASTOISE,AUS,5,https://www.racenet.com.au/profiles/horse/blastoise,https://www.racenet.com.au/profiles/horse/blastoise-aus,https://www.breednet.com.au/horse/blastoise,21/09/2015,1
854,MASTER GALAXY,NZ,,https://www.racenet.com.au/profiles/horse/master-galaxy,https://www.racenet.com.au/profiles/horse/master-galaxy-nz,https://www.breednet.com.au/horse/master-galaxy,16/11/2015,1
855,GREEN MOUNTAIN,AUS,,https://www.racenet.com.au/profiles/horse/green-mountain,https://www.racenet.com.au/profiles/horse/green-mountain-aus,https://www.breednet.com.au/horse/green-mountain,12/9/2014,1
856,HAPPY LIFELINE,AUS,,https://www.racenet.com.au/profiles/horse/happy-lifeline,https://www.racenet.com.au/profiles/horse/happy-lifeline-aus,https://www.breednet.com.au/horse/happy-lifeline,30/09/2015,1
858,CENTRAL EXPRESS,USA,,https://www.racenet.com.au/profiles/horse/central-express,https://www.racenet.com.au/profiles/horse/central-express-usa,https://www.breednet.com.au/horse/central-express,4/5/2016,1
859,HOLY HEART,IRE,6,https://www.racenet.com.au/profiles/horse/holy-heart,https://www.racenet.com.au/profiles/horse/holy-heart-ire,https://www.breednet.com.au/horse/holy-heart,11/11/2008,1
860,EVEN KEEL,IRE,5,https://www.racenet.com.au/profiles/horse/even-keel,https://www.racenet.com.au/profiles/horse/even-keel-ire,https://www.breednet.com.au/horse/even-keel,13/02/2016,1
861,LEADING FORTUNE,FR,5,https://www.racenet.com.au/profiles/horse/leading-fortune,https://www.racenet.com.au/profiles/horse/leading-fortune-fr,https://www.breednet.com.au/horse/leading-fortune,24/03/2016,1
862,SEAWEED FORTUNE,NZ,5,https://www.racenet.com.au/profiles/horse/seaweed-fortune,https://www.racenet.com.au/profiles/horse/seaweed-fortune-nz,https://www.breednet.com.au/horse/seaweed-fortune,6/10/2015,1
863,ALL TIMES GRATEFUL,AUS,5,https://www.racenet.com.au/profiles/horse/all-times-grateful,https://www.racenet.com.au/profiles/horse/all-times-grateful-aus,https://www.breednet.com.au/horse/all-times-grateful,24/09/2015,1
864,KING DRAGON,NZ,4,https://www.racenet.com.au/profiles/horse/king-dragon,https://www.racenet.com.au/profiles/horse/king-dragon-nz,https://www.breednet.com.au/horse/king-dragon,26/09/2016,1
865,DUBLIN STAR,NZ,4,https://www.racenet.com.au/profiles/horse/dublin-star,https://www.racenet.com.au/profiles/horse/dublin-star-nz,https://www.breednet.com.au/horse/dublin-star,9/10/2016,1
866,SMART OF YOUTH,NZ,,https://www.racenet.com.au/profiles/horse/smart-of-youth,https://www.racenet.com.au/profiles/horse/smart-of-youth-nz,https://www.breednet.com.au/horse/smart-of-youth,12/11/2015,1
867,VICTORY VISION,NZ,,https://www.racenet.com.au/profiles/horse/victory-vision,https://www.racenet.com.au/profiles/horse/victory-vision-nz,https://www.breednet.com.au/horse/victory-vision,19/10/2015,1
868,WIND GLIDER,AUS,5,https://www.racenet.com.au/profiles/horse/wind-glider,https://www.racenet.com.au/profiles/horse/wind-glider-aus,https://www.breednet.com.au/horse/wind-glider,10/11/2015,1
870,THE HULK,AUS,5,https://www.racenet.com.au/profiles/horse/the-hulk,https://www.racenet.com.au/profiles/horse/the-hulk-aus,https://www.breednet.com.au/horse/the-hulk,28/08/2015,1
871,SO GLORIOUS,AUS,,https://www.racenet.com.au/profiles/horse/so-glorious,https://www.racenet.com.au/profiles/horse/so-glorious-aus,https://www.breednet.com.au/horse/so-glorious,2/9/2014,1
872,STAR PERFORMANCE,NZ,5,https://www.racenet.com.au/profiles/horse/star-performance,https://www.racenet.com.au/profiles/horse/star-performance-nz,https://www.breednet.com.au/horse/star-performance,9/10/2015,1
873,TOTAL EXCESS,AUS,,https://www.racenet.com.au/profiles/horse/total-excess,https://www.racenet.com.au/profiles/horse/total-excess-aus,https://www.breednet.com.au/horse/total-excess,27/08/2015,1
874,FAST PACE,AUS,5,https://www.racenet.com.au/profiles/horse/fast-pace,https://www.racenet.com.au/profiles/horse/fast-pace-aus,https://www.breednet.com.au/horse/fast-pace,10/10/2015,1
875,FULL POWER,IRE,5,https://www.racenet.com.au/profiles/horse/full-power,https://www.racenet.com.au/profiles/horse/full-power-ire,https://www.breednet.com.au/horse/full-power,24/02/2016,1
876,SIMPLY SPECTACULAR,AUS,5,https://www.racenet.com.au/profiles/horse/simply-spectacular,https://www.racenet.com.au/profiles/horse/simply-spectacular-aus,https://www.breednet.com.au/horse/simply-spectacular,30/10/2015,1
877,MOMENTUM HAPPY,GB,,https://www.racenet.com.au/profiles/horse/momentum-happy,https://www.racenet.com.au/profiles/horse/momentum-happy-gb,https://www.breednet.com.au/horse/momentum-happy,11/2/2016,1
878,KA FORTUNE,IRE,5,https://www.racenet.com.au/profiles/horse/ka-fortune,https://www.racenet.com.au/profiles/horse/ka-fortune-ire,https://www.breednet.com.au/horse/ka-fortune,29/04/2016,1
879,POWER KING,AUS,,https://www.racenet.com.au/profiles/horse/power-king,https://www.racenet.com.au/profiles/horse/power-king-aus,https://www.breednet.com.au/horse/power-king,20/10/2015,1
880,KELMIMI WINS,USA,5,https://www.racenet.com.au/profiles/horse/kelmimi-wins,https://www.racenet.com.au/profiles/horse/kelmimi-wins-usa,https://www.breednet.com.au/horse/kelmimi-wins,24/04/2016,1
881,WONDER WIN,AUS,5,https://www.racenet.com.au/profiles/horse/wonder-win,https://www.racenet.com.au/profiles/horse/wonder-win-aus,https://www.breednet.com.au/horse/wonder-win,22/09/2015,1
882,LAND POWER,GB,5,https://www.racenet.com.au/profiles/horse/land-power,https://www.racenet.com.au/profiles/horse/land-power-gb,https://www.breednet.com.au/horse/land-power,21/03/2016,1
883,SPARKY STAR,NZ,5,https://www.racenet.com.au/profiles/horse/sparky-star,https://www.racenet.com.au/profiles/horse/sparky-star-nz,https://www.breednet.com.au/horse/sparky-star,28/09/2015,1
884,PARTY EVERYDAY,AUS,5,https://www.racenet.com.au/profiles/horse/party-everyday,https://www.racenet.com.au/profiles/horse/party-everyday-aus,https://www.breednet.com.au/horse/party-everyday,30/09/2015,1
886,NOBLE MAN,AUS,5,https://www.racenet.com.au/profiles/horse/noble-man,https://www.racenet.com.au/profiles/horse/noble-man-aus,https://www.breednet.com.au/horse/noble-man,15/08/2015,1
887,BRILLIANT PROFIT,AUS,,https://www.racenet.com.au/profiles/horse/brilliant-profit,https://www.racenet.com.au/profiles/horse/brilliant-profit-aus,https://www.breednet.com.au/horse/brilliant-profit,10/9/2015,1
888,NO REGRETS AT ALL,AUS,,https://www.racenet.com.au/profiles/horse/no-regrets-at-all,https://www.racenet.com.au/profiles/horse/no-regrets-at-all-aus,https://www.breednet.com.au/horse/no-regrets-at-all,30/08/2015,1
889,SOLAR POWER,IRE,5,https://www.racenet.com.au/profiles/horse/solar-power,https://www.racenet.com.au/profiles/horse/solar-power-ire,https://www.breednet.com.au/horse/solar-power,31/01/2016,1
890,JAZZ STEED,AUS,5,https://www.racenet.com.au/profiles/horse/jazz-steed,https://www.racenet.com.au/profiles/horse/jazz-steed-aus,https://www.breednet.com.au/horse/jazz-steed,30/09/2015,1
891,GLORIOUS BUDDY,AUS,5,https://www.racenet.com.au/profiles/horse/glorious-buddy,https://www.racenet.com.au/profiles/horse/glorious-buddy-aus,https://www.breednet.com.au/horse/glorious-buddy,29/08/2015,1
892,MOON PEAKS,AUS,5,https://www.racenet.com.au/profiles/horse/moon-peaks,https://www.racenet.com.au/profiles/horse/moon-peaks-aus,https://www.breednet.com.au/horse/moon-peaks,27/08/2015,1
893,GANESH TALAI,SAF,,https://www.racenet.com.au/profiles/horse/ganesh-talai,https://www.racenet.com.au/profiles/horse/ganesh-talai-saf,https://www.breednet.com.au/horse/ganesh-talai,17/08/2015,1
894,YOO YOO KING,SAF,5,https://www.racenet.com.au/profiles/horse/yoo-yoo-king,https://www.racenet.com.au/profiles/horse/yoo-yoo-king-saf,https://www.breednet.com.au/horse/yoo-yoo-king,23/09/2015,1
895,ARCATRAZ,GB,,https://www.racenet.com.au/profiles/horse/arcatraz,https://www.racenet.com.au/profiles/horse/arcatraz-gb,https://www.breednet.com.au/horse/arcatraz,23/04/2015,1
896,SHANGHAI LAD,AUS,,https://www.racenet.com.au/profiles/horse/shanghai-lad,https://www.racenet.com.au/profiles/horse/shanghai-lad-aus,https://www.breednet.com.au/horse/shanghai-lad,1/9/2016,1
897,DREAM TEAM,AUS,,https://www.racenet.com.au/profiles/horse/dream-team,https://www.racenet.com.au/profiles/horse/dream-team-aus,https://www.breednet.com.au/horse/dream-team,23/08/2016,1
898,CHEERFUL LEADER,AUS,5,https://www.racenet.com.au/profiles/horse/cheerful-leader,https://www.racenet.com.au/profiles/horse/cheerful-leader-aus,https://www.breednet.com.au/horse/cheerful-leader,23/09/2015,1
899,MONEY BACK,AUS,,https://www.racenet.com.au/profiles/horse/money-back,https://www.racenet.com.au/profiles/horse/money-back-aus,https://www.breednet.com.au/horse/money-back,27/11/2015,1
900,THINKIN' BIG,AUS,5,https://www.racenet.com.au/profiles/horse/thinkin-big,https://www.racenet.com.au/profiles/horse/thinkin-big-aus,https://www.breednet.com.au/horse/thinkin'-big,17/08/2015,1
901,TANG TREASURE,AUS,,https://www.racenet.com.au/profiles/horse/tang-treasure,https://www.racenet.com.au/profiles/horse/tang-treasure-aus,https://www.breednet.com.au/horse/tang-treasure,26/08/2016,1
903,WINS ALL,AUS,5,https://www.racenet.com.au/profiles/horse/wins-all,https://www.racenet.com.au/profiles/horse/wins-all-aus,https://www.breednet.com.au/horse/wins-all,24/09/2015,1
904,SACRED TIMING,AUS,,https://www.racenet.com.au/profiles/horse/sacred-timing,https://www.racenet.com.au/profiles/horse/sacred-timing-aus,https://www.breednet.com.au/horse/sacred-timing,16/09/2015,1
905,LEAP OF FAITH,AUS,4,https://www.racenet.com.au/profiles/horse/leap-of-faith,https://www.racenet.com.au/profiles/horse/leap-of-faith-aus,https://www.breednet.com.au/horse/leap-of-faith,28/09/2016,1
906,APOLLOS BOW,AUS,5,https://www.racenet.com.au/profiles/horse/apollos-bow,https://www.racenet.com.au/profiles/horse/apollos-bow-aus,https://www.breednet.com.au/horse/apollos-bow,3/11/2015,1
907,WINNING METHOD,AUS,4,https://www.racenet.com.au/profiles/horse/winning-method,https://www.racenet.com.au/profiles/horse/winning-method-aus,https://www.breednet.com.au/horse/winning-method,5/10/2016,1
908,COBY WIN,AUS,,https://www.racenet.com.au/profiles/horse/coby-win,https://www.racenet.com.au/profiles/horse/coby-win-aus,https://www.breednet.com.au/horse/coby-win,28/10/2015,1
910,BABY DRAGON,AUS,,https://www.racenet.com.au/profiles/horse/baby-dragon,https://www.racenet.com.au/profiles/horse/baby-dragon-aus,https://www.breednet.com.au/horse/baby-dragon,9/10/2016,1
911,WINNER APPROACH,AUS,,https://www.racenet.com.au/profiles/horse/winner-approach,https://www.racenet.com.au/profiles/horse/winner-approach-aus,https://www.breednet.com.au/horse/winner-approach,19/09/2015,1
912,PING HAI GALAXY,AUS,5,https://www.racenet.com.au/profiles/horse/ping-hai-galaxy,https://www.racenet.com.au/profiles/horse/ping-hai-galaxy-aus,https://www.breednet.com.au/horse/ping-hai-galaxy,7/11/2015,1
914,TRIUMPHANT ARCH,AUS,,https://www.racenet.com.au/profiles/horse/triumphant-arch,https://www.racenet.com.au/profiles/horse/triumphant-arch-aus,https://www.breednet.com.au/horse/triumphant-arch,27/10/2015,1
915,BALTIC SUCCESS,AUS,6,https://www.racenet.com.au/profiles/horse/baltic-success,https://www.racenet.com.au/profiles/horse/baltic-success-aus,https://www.breednet.com.au/horse/baltic-success,8/9/2014,1
916,THEBEASTFORTHEEAST,IRE,,https://www.racenet.com.au/profiles/horse/thebeastfortheeast,https://www.racenet.com.au/profiles/horse/thebeastfortheeast-ire,https://www.breednet.com.au/horse/thebeastfortheeast,30/01/2016,1
917,EXALTATION,IRE,5,https://www.racenet.com.au/profiles/horse/exaltation,https://www.racenet.com.au/profiles/horse/exaltation-ire,https://www.breednet.com.au/horse/exaltation,25/04/2016,1
918,NUREMBERG,IRE,5,https://www.racenet.com.au/profiles/horse/nuremberg,https://www.racenet.com.au/profiles/horse/nuremberg-ire,https://www.breednet.com.au/horse/nuremberg,23/02/2016,1
919,LONDON LUCKYSTAR,IRE,5,https://www.racenet.com.au/profiles/horse/london-luckystar,https://www.racenet.com.au/profiles/horse/london-luckystar-ire,https://www.breednet.com.au/horse/london-luckystar,17/04/2016,1
920,PRIVATE ROCKET,IRE,5,https://www.racenet.com.au/profiles/horse/private-rocket,https://www.racenet.com.au/profiles/horse/private-rocket-ire,https://www.breednet.com.au/horse/private-rocket,9/2/2016,1
921,STUNNING IMPACT,AUS,5,https://www.racenet.com.au/profiles/horse/stunning-impact,https://www.racenet.com.au/profiles/horse/stunning-impact-aus,https://www.breednet.com.au/horse/stunning-impact,9/9/2015,1
922,SOLAR VICTORY,AUS,,https://www.racenet.com.au/profiles/horse/solar-victory,https://www.racenet.com.au/profiles/horse/solar-victory-aus,https://www.breednet.com.au/horse/solar-victory,25/08/2015,1
923,GOOD SHOT,NZ,6,https://www.racenet.com.au/profiles/horse/good-shot,https://www.racenet.com.au/profiles/horse/good-shot-nz,https://www.breednet.com.au/horse/good-shot,28/11/2011,1
924,MAJESTIC CONQUEROR,AUS,6,https://www.racenet.com.au/profiles/horse/majestic-conqueror,https://www.racenet.com.au/profiles/horse/majestic-conqueror-aus,https://www.breednet.com.au/horse/majestic-conqueror,21/11/2014,1
925,SOCKET ELITE,AUS,5,https://www.racenet.com.au/profiles/horse/socket-elite,https://www.racenet.com.au/profiles/horse/socket-elite-aus,https://www.breednet.com.au/horse/socket-elite,17/09/2015,1
926,OVERSUBSCRIBED,AUS,5,https://www.racenet.com.au/profiles/horse/oversubscribed,https://www.racenet.com.au/profiles/horse/oversubscribed-aus,https://www.breednet.com.au/horse/oversubscribed,16/10/2015,1
927,SUNSHINE WARRIOR,AUS,6,https://www.racenet.com.au/profiles/horse/sunshine-warrior,https://www.racenet.com.au/profiles/horse/sunshine-warrior-aus,https://www.breednet.com.au/horse/sunshine-warrior,25/09/2014,1
928,TRIPLE TRIPLE,NZ,6,https://www.racenet.com.au/profiles/horse/triple-triple,https://www.racenet.com.au/profiles/horse/triple-triple-nz,https://www.breednet.com.au/horse/triple-triple,25/11/2014,1
929,V CHEVALIERS,NZ,6,https://www.racenet.com.au/profiles/horse/v-chevaliers,https://www.racenet.com.au/profiles/horse/v-chevaliers-nz,https://www.breednet.com.au/horse/v-chevaliers,29/11/2014,1
930,NUNCHUKS,NZ,6,https://www.racenet.com.au/profiles/horse/nunchuks,https://www.racenet.com.au/profiles/horse/nunchuks-nz,https://www.breednet.com.au/horse/nunchuks,16/08/2014,1
931,ON EXCEL STAR,NZ,5,https://www.racenet.com.au/profiles/horse/on-excel-star,https://www.racenet.com.au/profiles/horse/on-excel-star-nz,https://www.breednet.com.au/horse/on-excel-star,21/09/2015,1
932,GREEN GENERATION,NZ,,https://www.racenet.com.au/profiles/horse/green-generation,https://www.racenet.com.au/profiles/horse/green-generation-nz,https://www.breednet.com.au/horse/green-generation,2/11/2014,1
933,SUPERB AGILITY,AUS,6,https://www.racenet.com.au/profiles/horse/superb-agility,https://www.racenet.com.au/profiles/horse/superb-agility-aus,https://www.breednet.com.au/horse/superb-agility,9/11/2014,1
934,SPRINT FORWARD,AUS,5,https://www.racenet.com.au/profiles/horse/sprint-forward,https://www.racenet.com.au/profiles/horse/sprint-forward-aus,https://www.breednet.com.au/horse/sprint-forward,31/08/2015,1
935,SIMPLY FLUKE,NZ,6,https://www.racenet.com.au/profiles/horse/simply-fluke,https://www.racenet.com.au/profiles/horse/simply-fluke-nz,https://www.breednet.com.au/horse/simply-fluke,8/10/2014,1
936,AURORA PEGASUS,NZ,6,https://www.racenet.com.au/profiles/horse/aurora-pegasus,https://www.racenet.com.au/profiles/horse/aurora-pegasus-nz,https://www.breednet.com.au/horse/aurora-pegasus,8/11/2014,1
937,GENERAL CASTLEDALE,NZ,6,https://www.racenet.com.au/profiles/horse/general-castledale,https://www.racenet.com.au/profiles/horse/general-castledale-nz,https://www.breednet.com.au/horse/general-castledale,6/11/2014,1
938,SNORLAX,NZ,,https://www.racenet.com.au/profiles/horse/snorlax,https://www.racenet.com.au/profiles/horse/snorlax-nz,https://www.breednet.com.au/horse/snorlax,14/09/2014,1
939,VITALITY FORTUNE,NZ,,https://www.racenet.com.au/profiles/horse/vitality-fortune,https://www.racenet.com.au/profiles/horse/vitality-fortune-nz,https://www.breednet.com.au/horse/vitality-fortune,3/9/2015,1
940,HAPPY FOREST,NZ,,https://www.racenet.com.au/profiles/horse/happy-forest,https://www.racenet.com.au/profiles/horse/happy-forest-nz,https://www.breednet.com.au/horse/happy-forest,22/09/2015,1
941,SPARKLING LIFE,NZ,,https://www.racenet.com.au/profiles/horse/sparkling-life,https://www.racenet.com.au/profiles/horse/sparkling-life-nz,https://www.breednet.com.au/horse/sparkling-life,1/10/2016,1
942,RELIABLE TEAM,NZ,5,https://www.racenet.com.au/profiles/horse/reliable-team,https://www.racenet.com.au/profiles/horse/reliable-team-nz,https://www.breednet.com.au/horse/reliable-team,29/10/2015,1
944,VICTORY FOR ALL,AUS,,https://www.racenet.com.au/profiles/horse/victory-for-all,https://www.racenet.com.au/profiles/horse/victory-for-all-aus,https://www.breednet.com.au/horse/victory-for-all,6/9/2016,1
945,SUPER WINNER,NZ,5,https://www.racenet.com.au/profiles/horse/super-winner,https://www.racenet.com.au/profiles/horse/super-winner-nz,https://www.breednet.com.au/horse/super-winner,10/11/2015,1
946,JOY AVENUE,NZ,4,https://www.racenet.com.au/profiles/horse/joy-avenue,https://www.racenet.com.au/profiles/horse/joy-avenue-nz,https://www.breednet.com.au/horse/joy-avenue,10/10/2016,1
947,SPACE,NZ,,https://www.racenet.com.au/profiles/horse/space,https://www.racenet.com.au/profiles/horse/space-nz,https://www.breednet.com.au/horse/space,31/10/2009,1
948,MIGHTY VALOR,AUS,4,https://www.racenet.com.au/profiles/horse/mighty-valor,https://www.racenet.com.au/profiles/horse/mighty-valor-aus,https://www.breednet.com.au/horse/mighty-valor,21/10/2016,1
949,FULL SAILING,AUS,4,https://www.racenet.com.au/profiles/horse/full-sailing,https://www.racenet.com.au/profiles/horse/full-sailing-aus,https://www.breednet.com.au/horse/full-sailing,26/08/2016,1
950,AETHERO,AUS,4,https://www.racenet.com.au/profiles/horse/aethero,https://www.racenet.com.au/profiles/horse/aethero-aus,https://www.breednet.com.au/horse/aethero,20/09/2016,1
951,DR LUCKY STAR,AUS,,https://www.racenet.com.au/profiles/horse/dr-lucky-star,https://www.racenet.com.au/profiles/horse/dr-lucky-star-aus,https://www.breednet.com.au/horse/dr-lucky-star,9/11/2015,1
952,MASTERWORK,AUS,4,https://www.racenet.com.au/profiles/horse/masterwork,https://www.racenet.com.au/profiles/horse/masterwork-aus,https://www.breednet.com.au/horse/masterwork,11/11/2016,1
954,SPARKLING DOLPHIN,AUS,4,https://www.racenet.com.au/profiles/horse/sparkling-dolphin,https://www.racenet.com.au/profiles/horse/sparkling-dolphin-aus,https://www.breednet.com.au/horse/sparkling-dolphin,2/11/2016,1
955,GALA NIGHT,AUS,,https://www.racenet.com.au/profiles/horse/gala-night,https://www.racenet.com.au/profiles/horse/gala-night-aus,https://www.breednet.com.au/horse/gala-night,13/08/2016,1
956,SPLENDID KING,AUS,,https://www.racenet.com.au/profiles/horse/splendid-king,https://www.racenet.com.au/profiles/horse/splendid-king-aus,https://www.breednet.com.au/horse/splendid-king,28/10/2016,1
957,G UNIT,AUS,,https://www.racenet.com.au/profiles/horse/g-unit,https://www.racenet.com.au/profiles/horse/g-unit-aus,https://www.breednet.com.au/horse/g-unit,14/09/2016,1
958,HELAKU KNIGHT,AUS,5,https://www.racenet.com.au/profiles/horse/helaku-knight,https://www.racenet.com.au/profiles/horse/helaku-knight-aus,https://www.breednet.com.au/horse/helaku-knight,2/11/2015,1
959,CLASSIC POSH,AUS,5,https://www.racenet.com.au/profiles/horse/classic-posh,https://www.racenet.com.au/profiles/horse/classic-posh-aus,https://www.breednet.com.au/horse/classic-posh,29/10/2015,1
961,WINNING DELIGHT,AUS,,https://www.racenet.com.au/profiles/horse/winning-delight,https://www.racenet.com.au/profiles/horse/winning-delight-aus,https://www.breednet.com.au/horse/winning-delight,21/08/2015,1
962,WINNING FEELING,AUS,5,https://www.racenet.com.au/profiles/horse/winning-feeling,https://www.racenet.com.au/profiles/horse/winning-feeling-aus,https://www.breednet.com.au/horse/winning-feeling,28/09/2015,1
963,MR ALDAN,AUS,5,https://www.racenet.com.au/profiles/horse/mr-aldan,https://www.racenet.com.au/profiles/horse/mr-aldan-aus,https://www.breednet.com.au/horse/mr-aldan,13/10/2015,1
964,E GENERATION,AUS,,https://www.racenet.com.au/profiles/horse/e-generation,https://www.racenet.com.au/profiles/horse/e-generation-aus,https://www.breednet.com.au/horse/e-generation,16/09/2015,1
